center,,steering
b0geYq3plw.png,0.414680928,4.14680928
42pENjw8uy.png,0.4183731973,4.183731973
n1S4W6oDEK.png,0.4179622233,4.179622233
noZwvzo4ty.png,0.4166179597,4.166179597
oOJkXb7NrI.png,0.4160352349,4.160352349
Eoqc2rYRsH.png,0.4158392847,4.158392847
ROr5hj3ke5.png,0.4156197608,4.156197608
boBtnahJ05.png,0.4154824913,4.154824913
2CZC2QRiPc.png,0.4160858393,4.160858393
Y31NkZ1ZBk.png,0.4158089161,4.158089161
jl5HxmeIYG.png,0.4155124426,4.155124426
oLJIBr56V9.png,0.4152702391,4.152702391
IR2NpeJFec.png,0.415143609,4.15143609
Q0gCDUGWoa.png,0.4151568115,4.151568115
T0bIey5vVZ.png,0.4152216613,4.152216613
gSnCpQ4J1u.png,0.4146322012,4.146322012
nTUrK6gJu9.png,0.4145827293,4.145827293
VjWqegA9zl.png,0.4145424962,4.145424962
lIaLPztFQ6.png,0.4139423072,4.139423072
BWHwmkAS6I.png,0.4066950679,4.066950679
MY8mF1lDH7.png,0.3980272114,3.980272114
sCteulsDTQ.png,0.378359437,3.78359437
CjQ7Ac7mcf.png,0.3665083051,3.665083051
b0hjpsptvp.png,0.3563215435,3.563215435
3fgEkOfjEo.png,0.3292337954,3.292337954
79wIlAwG53.png,0.3042717576,3.042717576
USjmC9XIiI.png,0.2565122545,2.565122545
07FFUAZH1R.png,0.236308217,2.36308217
ue29NSe9eT.png,0.2028167397,2.028167397
EyvOTe38yw.png,0.1756608933,1.756608933
L6Lq5gDLVF.png,0.1458305568,1.458305568
n4HMhtgwix.png,0.0800886154,0.800886154
dk4nl8e0fD.png,0.0721187517,0.721187517
P2rpjMhfEf.png,0.0724811926,0.724811926
0DDt7Uj90i.png,0.0726422668,0.726422668
jxLd1mevDN.png,0.0728682801,0.728682801
VVzFTRpqfA.png,0.0729437023,0.729437023
rWDPkiDw65.png,0.0728113651,0.728113651
JJuTQXxkdI.png,0.0730335116,0.730335116
0v9VMjqDcg.png,0.0733053386,0.733053386
kX7pf71M8I.png,0.073033154,0.73033154
qeNvGQ8T24.png,0.0726411268,0.726411268
72IPOcBy3T.png,0.0735921562,0.735921562
xRaB6qYZOj.png,0.0731169283,0.731169283
B9OVcXu9NX.png,0.0797348097,0.797348097
hwPDXjjZWY.png,0.0915545672,0.915545672
0itCuD63bH.png,0.1156217307,1.156217307
7CuOcbQPMv.png,0.1243912727,1.243912727
sj0rJStClO.png,0.1391796768,1.391796768
v3OmBqEZai.png,0.155295372,1.55295372
SlUZXbXW0w.png,0.2211258858,2.211258858
KZNk7Pmznb.png,0.257869333,2.57869333
giynbdJM0t.png,0.3175286353,3.175286353
NYtgTjQoq2.png,0.3825227618,3.825227618
x2R0TcFbQp.png,0.4170547724,4.170547724
WuFVnEiMLT.png,0.4337956607,4.337956607
tZWJHsQPX1.png,0.4354149997,4.354149997
7TDJdkxLzL.png,0.4339486361,4.339486361
2OHL0xzHAy.png,0.4334850609,4.334850609
0eeYcQqRQz.png,0.4329982698,4.329982698
kkiqyZfzfy.png,0.4326332808,4.326332808
JGa82CjikT.png,0.4301373661,4.301373661
bBOHlkko4r.png,0.4254147112,4.254147112
KBG00D8ARf.png,0.4206615686,4.206615686
dXRolLMU8W.png,0.4170583785,4.170583785
iNJCr9DBH7.png,0.3878316283,3.878316283
Ug4NTygiSd.png,0.3531475365,3.531475365
QzvaJVeKcB.png,0.3439112604,3.439112604
aSHpP6BdNF.png,0.3449643254,3.449643254
bRlx1eekQa.png,0.3457269371,3.457269371
FPSVeJXEQW.png,0.3459295332,3.459295332
TYitTkmWEp.png,0.346221447,3.46221447
H6jrUmNogo.png,0.3435363472,3.435363472
kkrTnMcugd.png,0.335903585,3.35903585
v7ophgQwMK.png,0.3142923117,3.142923117
Qe5M9DrNw5.png,0.2957432866,2.957432866
668NGz62OI.png,0.2848531902,2.848531902
feCoAbWn1a.png,0.27247262,2.7247262
CQvUNgZt2r.png,0.2684446275,2.684446275
WVeHRqFBSC.png,0.2661218345,2.661218345
npPA2yKEZY.png,0.2590414286,2.590414286
VJinAzd8Nu.png,0.2542590201,2.542590201
OrWWaDk6Ue.png,0.2438846976,2.438846976
4OeSKhfMTR.png,0.2382562757,2.382562757
nAlWa5uMGD.png,0.2317645401,2.317645401
XmN8o6LoHS.png,0.2219644636,2.219644636
SU2OojiaGp.png,0.2175910622,2.175910622
X0zY1ZBkaf.png,0.2178784758,2.178784758
4Of8aoXg2y.png,0.2172311097,2.172311097
cDI8bDxmXO.png,0.2163554728,2.163554728
NQhYyjGEsF.png,0.2169944048,2.169944048
HUaBA1bfSG.png,0.2167235464,2.167235464
VJuqLrfOd1.png,0.217171371,2.17171371
6IHgM1yiPo.png,0.2171787918,2.171787918
Rm0tqNCkcX.png,0.2171926349,2.171926349
dWcYx8Wx9j.png,0.2171965241,2.171965241
AgudQEy2sy.png,0.2175257206,2.175257206
aZpZrsa5jM.png,0.2175510228,2.175510228
1DZxM53O9h.png,0.2176099271,2.176099271
sOAlqNf2nh.png,0.2172176987,2.172176987
dIH1iQn2ud.png,0.2172739506,2.172739506
av0FWCyOjY.png,0.2167166919,2.167166919
NnyW4Nc6gy.png,0.2168501765,2.168501765
nL1hZFxqmj.png,0.2170652449,2.170652449
ecCx9Cqouu.png,0.2171939015,2.171939015
yxKSFhmcDf.png,0.2172061503,2.172061503
JLx2v3b2j6.png,0.2172063142,2.172063142
ZhC0MBk9Gl.png,0.2170690447,2.170690447
tzuTG3yOM3.png,0.2173125297,2.173125297
tZiOc2xinW.png,0.2181594819,2.181594819
c9Kkzpm9Sj.png,0.22145316,2.2145316
VaO4QXrjd0.png,0.2401793152,2.401793152
UQGR5d9vYi.png,0.2423447818,2.423447818
5Oaj56E2AJ.png,0.2429687977,2.429687977
mTuiXYQlf2.png,0.2434349358,2.434349358
h0xTE8OTLo.png,0.2479069978,2.479069978
9c3niqEeiO.png,0.2581623495,2.581623495
AOjSGkuxBD.png,0.2772451043,2.772451043
XLdrnYQfLi.png,0.2896515429,2.896515429
gYDcfvEO4G.png,0.2972777784,2.972777784
afRVko2IWD.png,0.3121088445,3.121088445
tl93rSggaM.png,0.3157455921,3.157455921
4K6IAoeoRL.png,0.3162068427,3.162068427
0NtCJSazQp.png,0.3157888055,3.157888055
aOWXT2JywQ.png,0.3152760863,3.152760863
vpfkeTFJaW.png,0.3149974346,3.149974346
UNZPSOgbJj.png,0.3144770265,3.144770265
pFoSczjK4v.png,0.314361155,3.14361155
DgAVkO9wl1.png,0.3143704534,3.143704534
EfXDjDfNlf.png,0.3147230148,3.147230148
NWFmzTtdFT.png,0.3147630394,3.147630394
nNynh6zzF9.png,0.3162297606,3.162297606
VRHYVlZoxq.png,0.3426986933,3.426986933
QW8clJ7G2V.png,0.3596366048,3.596366048
2PC3raoYCV.png,0.3857765198,3.857765198
dciP5oVPW0.png,0.3901496828,3.901496828
9CB8yP4X1x.png,0.3890255094,3.890255094
9O0mhBpm6g.png,0.3882978261,3.882978261
fjtZQVQ1om.png,0.3878513277,3.878513277
entxfoP7wg.png,0.3876831532,3.876831532
mLzLbGFvw3.png,0.3870853782,3.870853782
IeFwJ5OBGn.png,0.3871300817,3.871300817
rldKTHiJpB.png,0.3865056336,3.865056336
XCLksGvYQT.png,0.3856358826,3.856358826
Arn8XtY3oO.png,0.3848967254,3.848967254
wRHvRb9Cl5.png,0.3785893023,3.785893023
d71SqgoEu7.png,0.3743652701,3.743652701
Dae0bU2etg.png,0.3636956215,3.636956215
FFoH7On573.png,0.3502474725,3.502474725
qrv7lSmtwe.png,0.2843674719,2.843674719
wQicn5dKDr.png,0.2411906719,2.411906719
tuUKxcvCLd.png,0.215452224,2.15452224
hvTXKMh2QM.png,0.1619116366,1.619116366
zeU9LRPJ6m.png,0.1288724095,1.288724095
1FWk9U4cAA.png,0.0598082915,0.598082915
2aeTWsDGy5.png,0.0234925225,0.234925225
zlNxO1L9Hc.png,0.0001621734,0.001621734
yfmjx0kemc.png,0.000140339,0.00140339
MOmX0cDOw9.png,-0.0002105121,-0.002105121
kB9viPQKSc.png,-8.13918522908E-005,-0.0008139185
BHeT0zZEin.png,4.04521524615E-005,0.0004045215
8oFrgsWo1X.png,0.0001292196,0.001292196
y0C5RWPygC.png,-0.0001520576,-0.001520576
4HaqgZEhua.png,-0.0001838716,-0.001838716
3iXwumzhMG.png,0.0001744687,0.001744687
xUJaivaqwT.png,0.000083512,0.00083512
Y67hb88mN4.png,-0.000103982,-0.00103982
VSATbNEymo.png,0.0007713649,0.007713649
TQMUTcugMX.png,0.000121766,0.00121766
WseADS1G9E.png,-9.94795773295E-005,-0.0009947958
I5cDkG9I1P.png,-1.76982084668E-005,-0.0001769821
72ohvlxe46.png,3.50078225893E-005,0.0003500782
SDDdrpSwwW.png,-0.0006859179,-0.006859179
8tAm4few1H.png,-8.75972473295E-005,-0.0008759725
KYWFuDbZTD.png,0.0005889801,0.005889801
k8ulZmPbEC.png,-0.000009614,-0.00009614
lRMSMVD8Bg.png,-6.25829270575E-005,-0.0006258293
uOHrZr7MsA.png,-0.000317991,-0.00317991
9KMYYbY0Jd.png,-0.000460526,-0.00460526
K2wIN5gOaq.png,0.0005388073,0.005388073
0lNhnECDkJ.png,8.93938777153E-005,0.0008939388
qq1Laj2nkp.png,9.7203264886E-005,0.0009720326
TD3i4lqkmZ.png,-0.0007384791,-0.007384791
YvJJiplRys.png,-0.0005436758,-0.005436758
OGSoUFEHoU.png,-0.0003303649,-0.003303649
LgXLlgGCYj.png,0.0003608114,0.003608114
tDml43ViA5.png,0.0002781917,0.002781917
DjkdYfNtM0.png,0.0001576402,0.001576402
AkOf32pNgQ.png,-0.0471026897,-0.471026897
3BV5EswK8n.png,-0.1327677667,-1.327677667
7Js9e4RIyq.png,-0.3211289048,-3.211289048
6PDD4NEQeb.png,-0.3740672469,-3.740672469
Z2Zq0AyL4b.png,-0.4740062952,-4.740062952
RoocIWygK3.png,-0.5241343975,-5.241343975
NUJAb0JFR5.png,-0.6281775832,-6.281775832
CPjm7haY8F.png,-0.6849854589,-6.849854589
OAmNwjtM5o.png,-0.8023341894,-8.023341894
kou4pTIEcb.png,-1.0534539223,-10.534539223
fXCVpWGSyz.png,-1.1865669489,-11.865669489
bIvtg08DmV.png,-1.3920441866,-13.920441866
94TT7YHqjQ.png,-1.470951438,-14.70951438
ijuqUTUw0r.png,-1.5177555084,-15.177555084
aPiJYcoYcR.png,-1.5357047319,-15.357047319
VflO3SHPDC.png,-1.5350942612,-15.350942612
SYiF3Kl2fs.png,-1.5339497328,-15.339497328
iwZpJHGKuu.png,-1.5355997086,-15.355997086
QdOK8rajeg.png,-1.5346140862,-15.346140862
21pKwKcW3S.png,-1.5352492333,-15.352492333
BYL67El8Mv.png,-1.5347040892,-15.347040892
3P9OkteizN.png,-1.5342930555,-15.342930555
Fhh3J8hrc6.png,-1.5315033197,-15.315033197
tuuOeMzJHd.png,-1.5295814276,-15.295814276
Ddg3ewrbDg.png,-1.5089555979,-15.089555979
SyoRaPszdp.png,-1.4439529181,-14.439529181
1C00RZZx1A.png,-1.3687218428,-13.687218428
blw9Bjc0F9.png,-1.2900897265,-12.900897265
UzVY0Qh0S3.png,-1.24957335,-12.4957335
7iKQJPcbb5.png,-1.1779454947,-11.779454947
erJbBIyeC2.png,-1.1369445324,-11.369445324
2er2wqFR80.png,-1.1197025776,-11.197025776
bVB45z4Mv8.png,-1.1196857691,-11.196857691
kXlpLnvYTM.png,-1.1187400818,-11.187400818
qw3utGlYph.png,-1.0806553364,-10.806553364
zqC99Luvx9.png,-1.0186737776,-10.186737776
lQHnbr441t.png,-0.9828413725,-9.828413725
Y4jVn9YYlf.png,-0.9052247405,-9.052247405
cyUIlOgiPW.png,-0.5961396694,-5.961396694
h0H7IaWqsP.png,-0.5211606622,-5.211606622
dcI4pw4lEb.png,-0.4398078918,-4.398078918
usFb2o80HZ.png,-0.2690163255,-2.690163255
eOyZUrYIlv.png,-0.1175950766,-1.175950766
tVaE2QEauD.png,-0.0779295564,-0.779295564
A5Ph72pjmx.png,-0.0359681137,-0.359681137
i2WQLLwVcs.png,-0.0236226432,-0.236226432
YgeiPdJPtN.png,-0.0098758964,-0.098758964
KUJsLUp2xy.png,-0.0049562361,-0.049562361
7y9yx1Wa9Z.png,-0.0016781965,-0.016781965
amSjHiGn7k.png,-0.0006392625,-0.006392625
eQgXHWHOJw.png,0.0002144759,0.002144759
mimsFW8B5s.png,-0.0109683974,-0.109683974
NpTqATG89H.png,-0.1665915549,-1.665915549
GnMWDyECQt.png,-0.3518072367,-3.518072367
WREyBxo0v0.png,-0.4814178646,-4.814178646
tqV1XgnUig.png,-0.604193747,-6.04193747
KWXaQ3i4mq.png,-0.6919976473,-6.919976473
uyd9PNmQRH.png,-0.7333019376,-7.333019376
XZbCx7eD8S.png,-0.8148083687,-8.148083687
wru7RtZUeq.png,-0.8568725586,-8.568725586
u8iP2qr1tl.png,-0.9171994329,-9.171994329
e1QmPrjRkP.png,-0.9337061048,-9.337061048
tOynYsz5WP.png,-0.9426642656,-9.426642656
cv1WVetdpp.png,-0.9425778985,-9.425778985
K2SDuIZPE2.png,-0.9391146302,-9.391146302
Dr38B6E3Av.png,-0.9380384684,-9.380384684
pRg2iLEqxs.png,-0.9374859333,-9.374859333
RlqDqGiPWg.png,-0.9386216402,-9.386216402
VRxYNv7Unt.png,-0.9378723502,-9.378723502
gSNjV8px7F.png,-0.9372777939,-9.372777939
XdEWQgZLuI.png,-0.9378524423,-9.378524423
U3ZyAA3Hbf.png,-0.9380472898,-9.380472898
TcZTMdoFcb.png,-0.9369162917,-9.369162917
G32I2aDVcb.png,-0.9366055131,-9.366055131
qsTBPMJmTh.png,-0.9370424747,-9.370424747
CM3bkOpcEN.png,-0.9370478988,-9.370478988
ZlnC9giRhF.png,-0.9373491406,-9.373491406
DXLloWFCPw.png,-0.9327679873,-9.327679873
3UY8PqAwu2.png,-0.9200558066,-9.200558066
JaaTOZf6Wj.png,-0.8726716042,-8.726716042
pnlyG2ABO2.png,-0.8514866829,-8.514866829
qzirz2gJ7h.png,-0.8471529484,-8.471529484
Yd5jsNx7sL.png,-0.8448326588,-8.448326588
QrRjxlUh3s.png,-0.8455339074,-8.455339074
DTxeuKXs1S.png,-0.8464487791,-8.464487791
MgZHGG4awW.png,-0.8470192552,-8.470192552
6PXV8AuUsm.png,-0.8467930555,-8.467930555
DbHqoYvpFV.png,-0.8466905355,-8.466905355
7kLxapgP5y.png,-0.8470253944,-8.470253944
9PRb2PUczz.png,-0.8465207815,-8.465207815
9IEHrdacwX.png,-0.8429216146,-8.429216146
MXhfC3FNrZ.png,-0.8368505836,-8.368505836
RsUa2sw37a.png,-0.8277651072,-8.277651072
Fr82gSrW36.png,-0.8278118968,-8.278118968
aMs0MQCbaI.png,-0.8293404579,-8.293404579
yZ6WiSVMFx.png,-0.8287314177,-8.287314177
RitAHJ29iT.png,-0.8284195662,-8.284195662
GBrnklqOVZ.png,-0.8289930224,-8.289930224
K71iUjTGqM.png,-0.8265655041,-8.265655041
gTX0gqerJL.png,-0.813909471,-8.13909471
M2UfUAS9FY.png,-0.7590646744,-7.590646744
iM5mWcDp5N.png,-0.6860920787,-6.860920787
LIgOnItxFG.png,-0.6046841145,-6.046841145
y5MMMEQR7E.png,-0.5165573359,-5.165573359
Pj6bahNI5V.png,-0.4356485605,-4.356485605
FzOdDGy2jA.png,-0.3943922222,-3.943922222
fWyG3gItuU.png,-0.3434998393,-3.434998393
f0OYQoUlsr.png,-0.3433331251,-3.433331251
Bl828jCofr.png,-0.3436842263,-3.436842263
Ox4nyfIfJQ.png,-0.3431808352,-3.431808352
qzyQ5edfJ4.png,-0.3414275944,-3.414275944
OscgpZ24EO.png,-0.3344702125,-3.344702125
M4OGLT0FZA.png,-0.3311027586,-3.311027586
KUaP7pvGfK.png,-0.3330669701,-3.330669701
rYox9CaOck.png,-0.3339270949,-3.339270949
NQFFgtVbdv.png,-0.3340515792,-3.340515792
Onnml7Rpd2.png,-0.3345831037,-3.345831037
vOPW5hjZeI.png,-0.3445674181,-3.445674181
jmr6VfaWoW.png,-0.3720319569,-3.720319569
Lj7wMgx0Er.png,-0.3969005942,-3.969005942
slCjtTI65s.png,-0.4085503519,-4.085503519
4BFAEEyCrh.png,-0.4126789272,-4.126789272
E0yWmib46r.png,-0.4213297665,-4.213297665
23HtSVfKrp.png,-0.4607432485,-4.607432485
DxRrAiLZpI.png,-0.4797415137,-4.797415137
2T5xkJtRlx.png,-0.5259879231,-5.259879231
B8MbqAk2Mo.png,-0.5537876487,-5.537876487
GjuTzonAhq.png,-0.5577622652,-5.577622652
Xp384vPvl6.png,-0.5567891002,-5.567891002
xcAsL5l2lH.png,-0.5553512573,-5.553512573
llc2qjFL16.png,-0.554638505,-5.54638505
NGtqApwdYO.png,-0.5543676615,-5.543676615
ICOaS1vBA3.png,-0.5542913079,-5.542913079
16SjwclkRZ.png,-0.554215312,-5.54215312
wrIz1wC08j.png,-0.5541409254,-5.541409254
s8OTeWmBkK.png,-0.5542499423,-5.542499423
x2UOOU9Kha.png,-0.553961575,-5.53961575
JzAeceG3Gu.png,-0.5540961027,-5.540961027
wBt5q4QB7z.png,-0.5542654991,-5.542654991
NJxuB4W5Ma.png,-0.5526955128,-5.526955128
S3THsQbMNC.png,-0.5522053242,-5.522053242
fAORpsVM2d.png,-0.5518370867,-5.518370867
35itYlFviH.png,-0.5517198443,-5.517198443
NkJP3Z4oKt.png,-0.552313745,-5.52313745
xmomppk6vJ.png,-0.5522174835,-5.522174835
TwhYz9asbV.png,-0.5520184636,-5.520184636
esqfp3vzVI.png,-0.5520727634,-5.520727634
BpaN2zO7MV.png,-0.5520217419,-5.520217419
xI5tqaVJ9A.png,-0.5518145561,-5.518145561
WjF3OqrlkD.png,-0.5494333506,-5.494333506
Bet4mKOy6k.png,-0.5414998531,-5.414998531
SOgjazLOVm.png,-0.5413396955,-5.413396955
UE1iwqlNAe.png,-0.5417663455,-5.417663455
wb0Hv5z3OX.png,-0.5415122509,-5.415122509
nQOYIGA9ys.png,-0.5415359139,-5.415359139
CHOtoH0cyS.png,-0.5330429077,-5.330429077
7QwncG34ZI.png,-0.4796080291,-4.796080291
OWcAiwMA1e.png,-0.4451063275,-4.451063275
3TRSly4npc.png,-0.3742944598,-3.742944598
cICf6zne2H.png,-0.3285176158,-3.285176158
ItqcPjSkmc.png,-0.2264208347,-2.264208347
fAjrkympbV.png,-0.1675512642,-1.675512642
N4Pc8WIoAt.png,-0.0594439805,-0.594439805
6UjCkbLFh2.png,-0.0266067367,-0.266067367
YJ5CCRxZLZ.png,-0.0121675311,-0.121675311
UaJGD3WAY2.png,-0.005642572,-0.05642572
aTda9sWay7.png,-0.0013827847,-0.013827847
4P2ni3FqKA.png,-0.000312238,-0.00312238
QWXpXyrLkW.png,-1.58592247317E-005,-0.0001585922
IxjLunK8l9.png,-0.000387452,-0.00387452
ZK6uAtOfmZ.png,-0.0004305058,-0.004305058
lduCSUtsgD.png,0.0001481844,0.001481844
3hUcEgzac2.png,0.000310388,0.00310388
cMpqoNLXB5.png,-0.000328717,-0.00328717
Jpo9DxLh2C.png,-0.0002998525,-0.002998525
D25g4rqB2b.png,2.76312184724E-005,0.0002763122
lf5oSKH6rS.png,-6.3672894612E-005,-0.0006367289
xHnuzPJnh5.png,0.000000572,0.00000572
2gIERi9KW9.png,-6.79981822032E-005,-0.0006799818
O0eqqvmxHh.png,3.20510516758E-005,0.0003205105
fu7SdJCUAJ.png,6.30836393611E-006,6.30836393611E-005
CGoSQZL1P0.png,-0.0001280402,-0.001280402
H7QYgdlT5j.png,0.0002086167,0.002086167
ChzfFSRyEF.png,0.0003356827,0.003356827
VAAtlt1cT3.png,-0.0001451572,-0.001451572
SUe1NmPMUO.png,0.0003290828,0.003290828
tCFtxIRUFJ.png,-8.73939061421E-005,-0.0008739391
YNeGP6HJM5.png,-0.0002731677,-0.002731677
njYoN5PePa.png,-1.26310787891E-005,-0.0001263108
WRaZs3oIp0.png,2.41762500082E-005,0.0002417625
SSMoxHwwel.png,3.81984546038E-006,3.81984546038E-005
2unIqxPFa8.png,-8.50064243423E-005,-0.0008500642
mdPLAkYWEL.png,0.0003169809,0.003169809
lZlhk91Gs0.png,-5.66710841667E-005,-0.0005667108
lQImNRkMeu.png,-9.87319217529E-005,-0.0009873192
K4szL5mQyi.png,4.5335633331E-005,0.0004533563
fKg9jiPyyt.png,-0.0250335485,-0.250335485
ifBrPoW2Fg.png,-0.0685029104,-0.685029104
flNDP0KCuT.png,-0.1138091609,-1.138091609
J4Xs12xJPh.png,-0.1209507212,-1.209507212
hYhmgimoVq.png,-0.1202560142,-1.202560142
KsKk3elcUy.png,-0.1190871969,-1.190871969
675Sj4eBHF.png,-0.1203543469,-1.203543469
d684NTJUcJ.png,-0.156717211,-1.56717211
aM0oATCzV0.png,-0.1835938245,-1.835938245
p5ed2LlFaD.png,-0.2382510155,-2.382510155
kkOjpJQ0yr.png,-0.2667081654,-2.667081654
oQbcvDhO0z.png,-0.3144279122,-3.144279122
zLSdlUrS8B.png,-0.3237185776,-3.237185776
yjvGSZgLO1.png,-0.3217883408,-3.217883408
5qKR05tuqN.png,-0.3213439882,-3.213439882
WkCkYkRYIF.png,-0.3207813501,-3.207813501
LRyD4nJAAs.png,-0.3214611709,-3.214611709
rG0kqUTz3A.png,-0.325104177,-3.25104177
wZoAaUKRWY.png,-0.3246162534,-3.246162534
JgSZ76tj2Y.png,-0.3206570148,-3.206570148
AWR6Wo8KmK.png,-0.2894380093,-2.894380093
HIVCzXWL08.png,-0.2541032135,-2.541032135
qfCQw2iEAd.png,-0.2128952742,-2.128952742
eA9L2EifR7.png,-0.1232190058,-1.232190058
5cO4ds1k4Z.png,-0.075079754,-0.75079754
13CH9NUXrK.png,-0.0181045197,-0.181045197
QxmSyXJrqp.png,-0.0105220377,-0.105220377
0ZSFzqyTMz.png,-0.0099653471,-0.099653471
ytINGe8k4L.png,-0.0094784852,-0.094784852
Ej6UpJ54HI.png,-0.0095809679,-0.095809679
N2GMc8nsE4.png,-0.0093903607,-0.093903607
UjTbE7td24.png,-0.0092729628,-0.092729628
t58w6JIi82.png,-0.0120311333,-0.120311333
3YfzZjJd5Q.png,-0.0128362188,-0.128362188
8F1iAHRK97.png,-0.016840376,-0.16840376
srGxXbKzf5.png,-0.0205409322,-0.205409322
UPBcYYh5yZ.png,-0.0211101454,-0.211101454
RJZXHl34H1.png,-0.0208287891,-0.208287891
RGHqNt71Wp.png,-0.0211243462,-0.211243462
vD6eEI6Txg.png,-0.0268416218,-0.268416218
bPFGO5CaEW.png,-0.0332278162,-0.332278162
0WRQbdyGmQ.png,-0.0390484221,-0.390484221
AlLcYBdUNS.png,-0.0390595049,-0.390595049
YHPcyiJYBr.png,-0.0447693393,-0.447693393
VUXBssT0Gg.png,-0.0476193428,-0.476193428
8EkX253b3u.png,-0.0503317155,-0.503317155
Bdx1UxJY5C.png,-0.0526810996,-0.526810996
PTDR4GBWol.png,-0.0617521107,-0.617521107
VlJ2UIVXhG.png,-0.0748497322,-0.748497322
qvs5GPmrCC.png,-0.1019916534,-1.019916534
M323AUdG9U.png,-0.1068456098,-1.068456098
ZWEpGDJHic.png,-0.1084883809,-1.084883809
zUNg1ciAah.png,-0.1387535781,-1.387535781
wbjPPlHwFF.png,-0.1418407559,-1.418407559
SJR0keyZqE.png,-0.1542989016,-1.542989016
VMP9bvRsaH.png,-0.1624175161,-1.624175161
OWFE4rVnoQ.png,-0.1752744317,-1.752744317
Pq9ySWZOxf.png,-0.1745016128,-1.745016128
KgRK7IKNZQ.png,-0.1733413935,-1.733413935
SnTLX627A9.png,-0.1742231548,-1.742231548
xJZRp8cQCd.png,-0.1825321913,-1.825321913
UDQyiXnT0w.png,-0.1879411191,-1.879411191
KA5y07gTTL.png,-0.1882379353,-1.882379353
tmnO6bwkM6.png,-0.1879329234,-1.879329234
YnBatONset.png,-0.1875246614,-1.875246614
2U6Yhln4kd.png,-0.1853166521,-1.853166521
lqvfxNDlCS.png,-0.1842781901,-1.842781901
fuLUeUsfpW.png,-0.1831322908,-1.831322908
TIBYl0R1nd.png,-0.1748675406,-1.748675406
CS4RVHF2rp.png,-0.1558096111,-1.558096111
vfSjexLFip.png,-0.1465801895,-1.465801895
puoX96sA32.png,-0.1394322664,-1.394322664
ft9pDniD7U.png,-0.1382180452,-1.382180452
8LTPkyg1v8.png,-0.1389549077,-1.389549077
kpiOMFdNyK.png,-0.1391673833,-1.391673833
3Wi0NbdMO7.png,-0.1353755444,-1.353755444
oQM8rZJdDa.png,-0.1276356131,-1.276356131
0wZ4TK1HO2.png,-0.0972019285,-0.972019285
W4pazoRLPF.png,-0.0796059817,-0.796059817
LnHv2UFyQ4.png,0.0045500696,0.045500696
L1HHNG0Vxc.png,0.003223656,0.03223656
ycbdVMuFyZ.png,0.0023379065,0.023379065
ECTDSifGzk.png,0.0009478176,0.009478176
e3lFz0o7x7.png,0.0005302252,0.005302252
cy3Rn46XBT.png,0.0004866382,0.004866382
eaCnKC4hSY.png,0.0003247243,0.003247243
7Oy2mcCtDP.png,3.23864733218E-005,0.0003238647
DTIB1v03t7.png,0.0001441571,0.001441571
13VjIeTnuH.png,7.00365262674E-006,7.00365262674E-005
3yPFPRl0Dx.png,6.5487329266E-005,0.0006548733
T1r6VdAhp0.png,5.60779444641E-005,0.0005607794
KFRtzFsUQl.png,-1.19340711535E-006,-1.19340711535E-005
5CutFJIzQS.png,0.0001060903,0.001060903
Xv6M24rUcF.png,-0.0003692559,-0.003692559
fMU0kz2G4t.png,0.0002866449,0.002866449
XWPxccALkB.png,0.0001504404,0.001504404
1XbRgh2bDV.png,-7.22922704881E-005,-0.0007229227
0iLsKl8V5s.png,-0.0001508136,-0.001508136
18ygw162J9.png,0.0001468836,0.001468836
vp2qXNm5dL.png,1.73873522726E-005,0.0001738735
nhRyZzspYX.png,-3.27525704051E-005,-0.0003275257
feXqc4PK7k.png,9.24275536818E-006,9.24275536818E-005
diGuGIz34V.png,-3.84459199267E-005,-0.0003844592
PXULxVWMtG.png,4.46837111667E-005,0.0004468371
N9OdFkvnbU.png,-0.0001026774,-0.001026774
FmpILZVKGO.png,0.0003307877,0.003307877
rQZ8DcylGn.png,-0.0001036624,-0.001036624
PVtzvYDTHJ.png,-0.0002222828,-0.002222828
3wHCly4VhM.png,0.0001953755,0.001953755
koesgJmhKs.png,-0.000191221,-0.00191221
LBEHBzSWqJ.png,-6.06354951742E-005,-0.000606355
calZtFW7ee.png,-8.22374713607E-005,-0.0008223747
BkNqQa7kB0.png,3.02496882796E-005,0.0003024969
eFZIUfpWtV.png,-2.57874708041E-005,-0.0002578747
yuSvaZE0lk.png,5.34806677024E-005,0.0005348067
VkwD2LKIaE.png,-0.0001155216,-0.001155216
KNZ4ijdSpq.png,0.0003333371,0.003333371
9MiNqmUr5c.png,-0.000258083,-0.00258083
rQK2YMfTRO.png,-0.000146992,-0.00146992
uDUxVn05Ax.png,9.36937358347E-005,0.0009369374
7gq7X2z8wo.png,0.0002190249,0.002190249
vmllYA4Kwl.png,-7.32858752599E-005,-0.0007328588
WJvJatBTz5.png,-0.000080465,-0.00080465
pDK8lvFUFW.png,-1.21517723528E-005,-0.0001215177
F168SWKe9R.png,1.20925833471E-005,0.0001209258
1DtfPUsnxy.png,1.22257852126E-005,0.0001222579
ZaPJZCKjHn.png,-0.0001047474,-0.001047474
aGKv9211eI.png,-0.000079648,-0.00079648
FKbsIbUFIM.png,0.0003209846,0.003209846
LLBg3PFe0P.png,-1.57338472491E-005,-0.0001573385
UtAYthIVB4.png,-2.60421638814E-005,-0.0002604216
